% r                       z                        imag(ewfd.Hr)
43.266383157341274        -12.500000000000002      -2.302980772923043E-8
11.113185071383892        11.94362577208196        -5.892303688091361E-4
11.24935959217365         12.12908384805464        -3.952516872275341E-4
11.385534112963406        12.314541924027319       -2.0031509460551608E-4
11.521708633753162        12.5                     -7.357383008460687E-7
10.970478799512556        12.12908384805464        -3.840539598840573E-4
11.106653320302312        12.314541924027324       -1.9436391284139107E-4
11.242827841092065        12.5                     -9.524975048270144E-6
10.827772527641216        12.314541924027319       -1.8915944917757417E-4
10.963947048430974        12.500000000000002       1.2601163908638378E-5
10.685066255769877        12.5                     -1.3758750093461217E-6
11.854051100682124        11.853195512441939       -8.128027635379518E-4
12.022151071033562        12.068797008294625       -5.504785042694411E-4
12.190251041385           12.28439850414731        -2.810763131891229E-4
11.74327027837247         12.068797008294625       -5.330917456663913E-4
11.91137024872391         12.284398504147314       -2.712160856708158E-4
12.079470219075347        12.5                     -1.555494804708162E-5
11.632489456062816        12.28439850414731        -2.6246213768114837E-4
11.800589426414255        12.500000000000002       6.409834401012611E-6
13.5                      9.411764705882355        -0.008108526997662818
13.661711508529656        9.48895504988336         -0.007672117076957859
13.82342301705931         9.566145393884362        -0.007236271446063869
13.985134525588968        9.643335737885364        -0.006756167044183455
13.5                      9.607843137254903        -0.006969158490625953
13.661711508529658        9.685033481255909        -0.006570515026326359
13.823423017059312        9.76222382525691         -0.006183616738911055
13.499999999999998        9.803921568627452        -0.005856635055154028
13.66171150852966         9.881111912628457        -0.005568527420122974
13.5                      10                       -0.004794440242534304
13.179159817936194        10.479844689758599       -0.003366161326333774
13.090454371377758        10.319896459839066       -0.0035080421060541414
13.00174892481932         10.159948229919534       -0.0036361031190418193
12.913043478260885        10                       -0.0037615624279975467
13.286106545290798        10.319896459839066       -0.0037595308860988623
13.197401098732362        10.159948229919534       -0.003883450444203146
13.108695652173925        10                       -0.004015700670022947
13.393053272645398        10.159948229919534       -0.004201536158149416
13.304347826086964        10.000000000000002       -0.004280851092185227
41.866908630920236        -11.52845601855684       2.2438547328951914E-6
41.66698370012151         -11.852304012371226      1.5622733667591122E-6
41.46705876932279         -12.176152006185612      8.1293946714029E-7
41.26713383852405         -12.5                    -9.649235739726343E-9
42.06683356388495         -11.852304012371226      1.4405219531111205E-6
41.866908633086226        -12.176152006185616      7.5532250304103E-7
41.66698370228749         -12.5                    4.952379330967297E-8
42.26675849684967         -12.176152006185612      6.907765194697527E-7
42.066833566050946        -12.500000000000002      -3.1659159321594276E-8
0.1338014392474977        12.23944072522219        5.710806629870587E-4
0.0892009594983318        12.270738261259243       5.025525005695804E-4
0.0446004797491659        12.302035797296295       4.3403836647235537E-4
0.0892009594983318        12.21518270570369        6.244062543703577E-4
0.044600479749165915      12.246480241740743       5.558654768041596E-4
0.0446004797491659        12.190924686185186       6.775904497550681E-4
1.4854943858055604E-17    12.222222222222241       6.091673654720057E-4
0.038900172256302795      12.348664691253996       3.3169068783525527E-4
0.07780034451260559       12.363996049174638       2.9810382605939946E-4
0.11670051676890837       12.379327407095282       2.64529694127806E-4
0.038900172256302795      12.404220246809547       2.1004143925435254E-4
0.07780034451260559       12.419551604730186       1.7658933288191927E-4
0.0389001722563028        12.459775802365096       8.874804744044247E-5
0.13605098417933514       12.419551604730188       1.760652256148922E-4
0.15540145158976187       12.459775802365094       8.803694765637115E-5
0.17475191900018863       12.5                     -4.329465757324076E-7
0.09715081192303236       12.459775802365096       8.822602697786027E-5
0.11650127933345909       12.5                     1.3823474555591195E-7
0.058250639666729574      12.500000000000002       -4.0867807469109824E-7
10.289201370873641        11.94203378994468        -4.687891916525983E-4
10.42115633250572         12.128022526629787       -3.170008586630196E-4
10.553111294137796        12.314011263314892       -1.621850411670939E-4
10.14227553984463         12.128022526629787       -3.0373154567973996E-4
10.274230501476707        12.314011263314896       -1.5383329770709016E-4
10.406185463108782        12.5                     -9.876646428358306E-6
9.99534970881561          12.314011263314892       -1.4892729390305964E-4
10.127304670447689        12.500000000000002       1.6116234911986605E-5
9.848423877786594         12.5                     -1.1870589513086246E-6
13.5                      8.823529411764712        -0.011417389743538016
13.661811660335465        8.906229074843093        -0.010665425903661032
13.823623320670928        8.988928737921478        -0.009927320984171165
13.985434981006394        9.071628400999863        -0.009185228940289784
13.5                      9.019607843137258        -0.010316986259466414
13.661811660335468        9.102307506215645        -0.009574296551608475
13.82362332067093         9.185007169294028        -0.00883283004156258
13.499999999999998        9.215686274509807        -0.0092111341509094
13.661811660335466        9.298385937588193        -0.008479461694015263
12.579639259263748        10.418364790490887       -0.0029797705308935458
12.495121825016415        10.27890986032726        -0.0030862215659462565
12.410604390769082        10.139454930163629       -0.0031959464709917012
12.326086956521753        10                       -0.003308573893025312
12.690773998929458        10.27890986032726        -0.003230745581623888
12.60625656468213         10.13945493016363        -0.0033361393444456175
12.521739130434797        10                       -0.003444445156199295
12.80190873859517         10.139454930163629       -0.0034933767756427873
12.717391304347844        10.000000000000002       -0.003588536125288253
40.66735903008818         -11.52845601483798       3.0631240324052175E-6
40.46743410247002         -11.852304009891986      2.133191004515859E-6
40.26750917485186         -12.176152004945992      1.1102531681394938E-6
40.067584247233725        -12.5                    -1.3219429269079074E-8
40.867283966233465        -11.852304009891986      1.9660290333608776E-6
40.66735903861532         -12.176152004945996      1.0311308218321214E-6
40.46743411099717         -12.5                    6.791104344220141E-8
41.06720890237875         -12.176152004945992      9.425301261701745E-7
40.867283974760625        -12.500000000000002      -4.346906276838631E-8
0.1351202112113765        12.070030312409779       9.430479633154323E-4
0.09008014080758432       12.102242430495416       8.725761408308154E-4
0.04504007040379216       12.134454548581049       8.020470200399023E-4
0.09008014080758432       12.046686874939857       9.947579379850765E-4
0.045040070403792175      12.078898993025494       9.24092239226953E-4
0.04504007040379216       12.023343437469935       0.0010462676681470729
1.500135695790844E-17     12.05555555555557        9.756819356815184E-4
0.2860118939996937        12.349492465138388       3.294029287147589E-4
0.31311802477630435       12.399661643425594       2.1819846446853667E-4
0.340224155552915         12.449830821712796       1.0851533981082295E-4
0.3673302863295257        12.5                     -2.4846068102124437E-6
0.24892523566652536       12.399661643425594       2.2056052367746052E-4
0.2760313664431361        12.4498308217128         1.0958628538845353E-4
0.30313749721974664       12.5                     2.2908603933230047E-7
0.21183857733335698       12.449830821712796       1.1102506944691933E-4
0.2389447081099677        12.500000000000002       -1.8111508363846748E-6
0.04633065365691047       11.857992018700763       0.0014118852325530934
0.09266130731382094       11.88265070406818        0.0013570420906338
0.1389919609707314        11.907309389435598       0.0013019812250756062
0.04633065365691047       11.91354757425632        0.0012889928263746422
0.09266130731382094       11.938206259623735       0.0012341878765138373
0.04633065365691047       11.969103129811876       0.0011662567873857435
9.453411971052978         11.937597912476438       -3.352208458383832E-4
9.585082606630854         12.12506527498429        -2.3287522903174657E-4
9.716753242208723         12.312532637492145       -1.2050378700809096E-4
9.306201813969757         12.12506527498429        -2.1735585931099077E-4
9.43787244954763          12.312532637492149       -1.1125733707140488E-4
9.569543085125503         12.5                     -1.1763778226855409E-5
9.158991656886533         12.312532637492145       -1.0499453258138477E-4
9.29066229246441          12.500000000000002       1.940794832094836E-5
9.01178149980331          12.5                     1.9421243218466726E-7
13.5                      8.235294117647065        -0.014520126413091918
13.66403224120796         8.323802415400255        -0.013535433825418667
13.828064482415916        8.412310713153447        -0.012574526051912793
13.99209672362388         8.500819010906639        -0.011625623332866153
13.5                      8.431372549019613        -0.013507681620957956
13.664032241207964        8.519880846772807        -0.01252064839770968
13.828064482415918        8.608389144525997        -0.01154874014049187
13.499999999999998        8.627450980392162        -0.0124708174242664
13.664032241207963        8.715959278145354        -0.011482294911554142
12.034785285477435        10.467478907763976       -0.002593585024160671
11.936233668579163        10.311652605175984       -0.0027195333730090903
11.837682051680893        10.155826302587993       -0.0028461102063745652
11.739130434782622        10                       -0.0029759113122568696
12.131885842492208        10.311652605175984       -0.0028321758412018228
12.033334225593938        10.155826302587993       -0.0029535984061590105
11.934782608695665        10                       -0.0030810222604794974
12.22898639950698         10.155826302587993       -0.0030708332115798203
12.130434782608711        10.000000000000002       -0.003186687543407839
39.467809402624326        -11.52845600094671       4.1837440989510545E-6
39.267884487064016        -11.85230400063114       2.914197105567324E-6
39.06795957150371         -12.17615200031557       1.5170117899155985E-6
38.8680346559434          -12.5                    -1.8127240966756807E-8
39.66773435082745         -11.85230400063114       2.684766612270248E-6
39.46780943526716         -12.176152000315575      1.4083975985017661E-6
39.26788451970685         -12.5                    9.310169297778191E-8
39.86765929903058         -12.17615200031557       1.2868159276235691E-6
39.6677343834703          -12.500000000000002      -5.964519553870026E-8
0.4947960819199054        12.332162554166116       3.6912937286196043E-4
0.52321365062354          12.388108369444078       2.3976321641253876E-4
0.5516312193271746        12.444054184722038       1.1688810278884772E-4
0.5800487880308093        12.5                     -7.2387795424709916E-6
0.4523074833897787        12.388108369444078       2.486035621424385E-4
0.48072505209341343       12.444054184722042       1.2122964655210774E-4
0.509142620797048         12.5                     -9.375055642980716E-7
0.40981888485965223       12.444054184722038       1.2665862769076545E-4
0.43823645356328694       12.500000000000002       -8.785785540214754E-6
0.04705010470568995       11.692602746087998       0.0017800670048242094
0.09410020941137988       11.718538825509317       0.0017219259105578752
0.14115031411706983       11.744474904930636       0.0016635464406528936
0.04705010470568994       11.748158301643553       0.0016562925295568948
0.09410020941137988       11.774094381064872       0.0015981813595305604
0.047050104705689946      11.80371385719911        0.0015326658925143917
8.632920056752111         11.957181704599712       -1.875892286992395E-4
8.759207204435844         12.13812113639981        -1.3366332292659243E-4
8.885494352119577         12.319060568199903       -7.124284729825862E-5
8.48032641177475          12.13812113639981        -1.1983228834388314E-4
8.606613559458484         12.319060568199909       -6.102098356842508E-5
8.732900707142216         12.5                     -1.2318975532836172E-5
8.327732766797387         12.319060568199903       -5.785564201927147E-5
8.454019914481123         12.500000000000002       2.4680478099497093E-5
8.175139121820028         12.5                     -7.867020202145677E-6
11.445777871607277        10.477327622621937       -0.002293407557758908
11.347909885419348        10.318218415081292       -0.002414878685607822
11.250041899231421        10.159109207540647       -0.0025402334128086317
11.152173913043491        10                       -0.002667627932992042
11.543562059332391        10.318218415081292       -0.002518313785636096
11.445694073144466        10.159109207540647       -0.0026391394282855385
11.347826086956536        10                       -0.002766647238333345
11.641346247057507        10.159109207540647       -0.002747069973965747
11.54347826086958         10.000000000000002       -0.0028615901167462605
10.810723805629806        10.435742790341394       -0.002034116146862263
10.728888334187992        10.290495193560929       -0.0021376372617948327
10.647052862746174        10.145247596780465       -0.0022414427614552528
10.565217391304358        10                       -0.0023448693203805366
10.924540508101035        10.290495193560929       -0.0022446548732215983
10.842705036659218        10.145247596780465       -0.0023440472641875344
10.760869565217401        10                       -0.0024486747159242215
11.038357210572263        10.145247596780465       -0.0024557971998005754
10.95652173913045         10.000000000000002       -0.0025468518107360054
13.5                      7.64705882352942         -0.017279502319383095
13.667972701093953        7.740854203266244        -0.016112897202331687
13.835945402187908        7.834649583003069        -0.01497853342100694
14.003918103281867        7.928444962739893        -0.013868234238044272
13.5                      7.843137254901968        -0.016395689019023944
13.667972701093957        7.936932634638794        -0.015218844678015493
13.83594540218791         8.030728014375617        -0.014067652600656934
13.499999999999998        8.039215686274517        -0.015473559700355024
13.667972701093957        8.133011066011344        -0.01428691282381967
38.2682596787378          -11.528455951140169      5.717505673489832E-6
38.06833480737623         -11.85230396742678       3.983272902045406E-6
37.86840993601464         -12.176151983713389      2.0738599431918346E-6
37.66848506465307         -12.5                    -2.4877630037383628E-8
38.46818467113967         -11.85230396742678       3.668380771920256E-6
38.26825979977809         -12.17615198371339       1.9247635446499784E-6
38.0683349284165          -12.5                    1.2763989134304427E-7
38.66810966354153         -12.176151983713389      1.7579233447813613E-6
38.468184792179954        -12.500000000000002      -8.182021564368354E-8
0.708211547439204         12.312707129959913       4.305827488082376E-4
0.7438122688711661        12.375138086639941       2.60969523604718E-4
0.779412990303128         12.437569043319968       1.209685619230794E-4
0.8150137117350903        12.5                     4.682541242030183E-8
0.6654906276364058        12.375138086639941       2.8616097043242445E-4
0.7010913490683679        12.437569043319973       1.3486192749267883E-4
0.7366920705003299        12.5                     -3.951141281257941E-6
0.6227697078336076        12.437569043319968       1.4725903465420624E-4
0.6583704292655699        12.500000000000002       -2.282461129192491E-5
0.9479552929617829        12.293874053196937       4.6606096174793636E-4
0.990154069267289         12.362582702131292       3.445794856488736E-4
1.032352845572795         12.431291351065644       2.1438413136600146E-4
1.074551621878301         12.5                     1.332302307389759E-4
0.9036414325528854        12.362582702131292       3.36524361122737E-4
0.9458402088583916        12.431291351065648       1.4997070706250796E-4
0.9880389851638974        12.5                     -3.134595110119797E-5
0.8593275721439878        12.431291351065644       1.7433567879611043E-4
0.901526348449494         12.500000000000002       -4.205790327826912E-5
0.04733551712617283       11.526216069650998       0.0021533983462844464
0.09467103425234565       11.552432139301986       0.002094114571341321
0.14200655137851848       11.578648208952975       0.00203457915660878
0.04733551712617282       11.581771625206558       0.0020286350318089947
0.09467103425234565       11.607987694857545       0.001969372185403127
0.04733551712617282       11.637327180762114       0.001904020609943517
7.7140944336759345        11.835069121618655       -1.999554082472373E-5
7.867775996390634         12.056712747745772       -2.404883896043799E-5
8.02145755910533          12.278356373872885       -1.8971540528937E-5
7.588901884186395         12.056712747745772       -1.9779057134754955E-6
7.742583446901095         12.27835637387289        -5.222792895010154E-6
7.8962650096157905        12.5                     -2.7457437660819032E-5
7.463709334696854         12.278356373872885       5.134719748013693E-6
7.617390897411553         12.500000000000002       2.021797336306257E-5
7.3385167852073145        12.5                     2.727391074607593E-6
10.190498540408816        10.41131458537186        -0.0017443566917091818
10.119752650127621        10.274209723581242       -0.00182584796681167
10.049006759846424        10.137104861790622       -0.0019084105416718187
9.978260869565228         10                       -0.0019887900073300244
10.315404824040662        10.274209723581242       -0.0019437859426470316
10.24465893375947         10.137104861790622       -0.002022417539774726
10.173913043478269        10                       -0.0021049937428958567
10.44031110767251         10.137104861790622       -0.002144370328059563
10.369565217391317        10.000000000000002       -0.002213089881178848
13.5                      7.058823529411775        -0.0195806972092378
13.671060847326412        7.155487359489838        -0.018294539031885434
13.842121694652825        7.252151189567897        -0.01704708721051522
14.013182541979244        7.348815019645958        -0.01583201667165927
13.5                      7.2549019607843235       -0.018860479706641706
13.671060847326414        7.351565790862386        -0.01755809138938976
13.842121694652826        7.448229620940446        -0.016288096841306603
13.499999999999998        7.450980392156872        -0.018091910173904276
13.671060847326416        7.5476442222349345       -0.016771956003088534
37.068709619902585        -11.528455781300034      7.818051673412802E-6
36.8687849043893          -11.852303854200024      5.447614008815282E-6
36.668860188876025        -12.17615192710001       2.836678053276402E-6
36.46893547336274         -12.5                    -3.416718420973039E-8
37.268634768152744        -11.852303854200024      5.01532414724487E-6
37.06871005263947         -12.176151927100014      2.631961687892657E-6
36.86878533712619         -12.5                    1.750290396228228E-7
37.4685599164029          -12.17615192710001       2.402962589033496E-6
37.26863520088964         -12.500000000000002      -1.1224399628307042E-7
1.2178920101944548        12.26828281090409        3.864780921846676E-4
1.26567213963317          12.345521873936061       3.496602196814603E-4
1.3134522690718848        12.422760936968029       1.7261477756450657E-4
1.3612323985106           12.499999999999998       2.5622617993121855E-5
1.170111880755737         12.345521873936061       3.7581106523091614E-4
1.2178920101944521        12.42276093696803        1.1382127813887495E-4
1.265672139633167         12.5                     -1.3945626154034137E-4
1.1223317513170188        12.422760936968029       2.1360344843454995E-4
1.1701118807557342        12.500000000000002       -7.399959185392795E-5
6.944735999181852         11.932735979983905       1.438328791966015E-4
7.075996261190339         12.121823986655937       9.496301876467865E-5
7.207256523198827         12.310911993327966       4.478952773167653E-5
6.80181276223293          12.121823986655937       1.088544116332278E-4
6.933073024241419         12.310911993327972       5.133411222369168E-5
7.064333286249905         12.5                     -2.086040654859493E-5
6.658889525284009         12.310911993327966       5.836778534336112E-5
6.790149787292497         12.500000000000002       2.8000759466667882E-5
6.515966288335086         12.5                     2.098847375315456E-6
6.146656820361807         11.93306683689934        3.3220812218281065E-4
6.2697599763529           12.122044557932895       2.1080837727794886E-4
6.392863132343993         12.311022278966448       1.0127645873575061E-4
6.012505394054554         12.122044557932895       2.2607711781622724E-4
6.135608550045647         12.31102227896645        1.1045934419660017E-4
6.258711706036739         12.5                     -2.151119728667615E-5
5.878353967747298         12.311022278966448       1.1692054484030785E-4
6.001457123738393         12.500000000000002       2.8876334895283928E-5
5.744202541440044         12.5                     8.033412569666511E-6
0.047998262068412505      11.360883358285124       0.0025278188668505152
0.095996524136825         11.388433383236906       0.0024648390435334988
0.1439947862052375        11.415983408188685       0.002401548823579313
0.04799826206841251       11.416438913840683       0.002401860974569525
0.09599652413682501       11.443988938792462       0.002338931470639796
0.04799826206841251       11.471994469396238       0.0022761126981142997
9.66600711483588          10.402461719228933       -0.001458767592786834
9.57443952583262          10.268307812819288       -0.0015050854845136377
9.482871936829358         10.134153906409642       -0.0015482621713681056
9.391304347826095         10                       -0.0015891606230247553
9.770091699745665         10.268307812819288       -0.0016345826230837494
9.678524110742403         10.134153906409646       -0.0016767284874684792
9.58695652173914          10                       -0.0017250526523088997
9.874176284655444         10.134153906409642       -0.0018112810499138067
9.782608695652184         10.000000000000002       -0.001844216211543772
9.091436845685267         10.421118306812403       -0.00109688926725754
8.995740505819168         10.280745537874937       -0.0011139001521745522
8.900044165953064         10.140372768937468       -0.001128187993659481
8.804347826086966         10                       -0.0011394726662061945
9.19139267973221          10.280745537874937       -0.00125668026563539
9.09569633986611          10.14037276893747        -0.0012715688358469767
9.000000000000007         10                       -0.0012932138287971076
9.291348513779152         10.140372768937468       -0.0014210644523056574
9.195652173913054         10.000000000000002       -0.0014252895886764894
13.5                      6.862745098039228        -0.02021808936560757
13.499999999999998        6.6666666666666785       -0.02080193099672724
13.5                      6.470588235294131        -0.021329831939938496
13.67249984301661         6.960844173362561        -0.018830137949149166
13.67249984301661         6.764765741990012        -0.0194380704250537
13.67249984301661         6.568687310617462        -0.01998713698886983
13.844999686033214        6.862864817313343        -0.018110772697970744
13.844999686033217        6.666786385940796        -0.01868748578399637
14.01749952904982         6.764885461264129        -0.01742569343922611
13.5                      6.274509803921581        -0.02176518559594584
13.499999999999998        6.078431372549033        -0.022140132522833356
13.5                      5.882352941176485        -0.02245393041360197
13.673378302224068        6.373356751956242        -0.02036701048897123
13.67337830222407         6.177278320583695        -0.020771099424892796
13.673378302224068        5.981199889211146        -0.02110995725668681
13.84675660444813         6.276125268618353        -0.01944134714914192
13.846756604448133        6.080046837245807        -0.01981155459424254
14.020134906672197        6.178893785280464        -0.018554744196626775
35.869158452531           -11.528455237712402      1.0696679914479497E-5
35.66923426237814         -11.852303491808268      7.454668621074347E-6
35.46931007222527         -12.176151745904132      3.8823421669545205E-6
35.26938588207241         -12.5                    -4.6956882088161E-8
36.06908412614158         -11.852303491808268      6.860971231126551E-6
35.86915993598871         -12.176151745904136      3.6011376051157446E-6
35.669235745835856        -12.5                    2.40094057222553E-7
36.269009799752155        -12.176151745904132      3.286699209549142E-6
36.069085609599306        -12.500000000000002      -1.540192989297511E-7
1.5206173526645579        12.23990449746965        5.64105338094299E-4
1.573043129646564         12.326602998313101       3.521471017902054E-4
1.62546890662857          12.41330149915655        1.6687413643610893E-4
1.6778946836105764        12.5                     -1.3622967610278732E-5
1.4674890346132388        12.3266029983131         3.7739810801936335E-4
1.5199148115952448        12.413301499156553       1.94377931349511E-4
1.5723405885772508        12.5                     -2.965124670327297E-6
1.4143607165619194        12.41330149915655        2.102357406923505E-4
1.4667864935439257        12.500000000000002       6.253242713501925E-5
1.8496815493980339        12.210165311019402       5.870583450555989E-4
1.90901236246978          12.306776874012936       3.946448745700854E-4
1.9683431755415262        12.403388437006466       2.0069709911134089E-4
2.027673988613272         12.5                     3.4649009984471814E-6
1.792419260802215         12.306776874012936       3.8254563011826895E-4
1.8517500738739614        12.403388437006472       1.9439657815861297E-4
1.9110808869457068        12.5                     -1.633592008387947E-5
1.7351569722063955        12.403388437006466       1.9072111973368548E-4
1.794487785278142         12.500000000000002       1.726280873297115E-5
2.2109966327427917        12.176760075943285       6.269138063298903E-4
2.278675668983801         12.284506717295525       4.2418028482925254E-4
2.34635470522481          12.39225335864776        2.1603778468601612E-4
2.4140337414658193        12.5                     3.6417417313277997E-6
2.1498890846996193        12.284506717295525       4.127678264120191E-4
2.2175681209406286        12.392253358647764       2.0871137447321314E-4
2.2852471571816375        12.5                     -1.775958781833099E-5
2.0887815366564455        12.39225335864776        2.049489454574494E-4
2.156460572897455         12.500000000000002       1.4751284044819224E-5
2.480719636004509         12.378924882426361       2.1944360879396483E-4
2.547405530543199         12.257849764852716       4.412623834385189E-4
2.61409142508189          12.136774647279074       6.674586691920737E-4
2.5562890211875064        12.500000000000002       1.4781090677490943E-5
2.6229749157261963        12.378924882426361       2.2285235035650382E-4
2.689660810264886         12.257849764852716       4.5230671983720815E-4
2.698544300909193         12.5                     -1.881637464203106E-5
2.765230195447883         12.378924882426363       2.305754499076932E-4
2.8407995806308795        12.5                     6.118100829582294E-6
5.439958881472849         11.97739991549794        4.5492877001075926E-4
5.541373434795248         12.151599943665294       2.9582661752767007E-4
5.642787988117646         12.325799971832646       1.4608315351497407E-4
5.307755764185831         12.151599943665294       3.028979727155843E-4
5.409170317508229         12.32579997183265        1.5079871646971353E-4
5.510584870830628         12.5                     -1.5204423935639339E-5
5.1755526468988124        12.325799971832646       1.5277366324137416E-4
5.276967200221213         12.500000000000002       3.126602079403463E-5
5.043349529611793         12.499999999999998       7.602215696028818E-6
4.769934717675226         11.985050502267606       5.802638830296351E-4
4.861072988320748         12.15670033484507        3.8262805322536995E-4
4.952211258966271         12.328350167422533       1.9001988402200286E-4
4.649305410065683         12.15670033484507        3.849630770334063E-4
4.7404436807112065        12.328350167422538       1.933357357911266E-4
4.8315819513567275        12.5                     -1.3983918905254925E-5
4.5286761024561395        12.328350167422533       1.9178145286923552E-4
4.619814373101663         12.500000000000002       3.0429352684312344E-5
4.408046794846598         12.5                     6.3544373871726514E-6
0.04815201740357739       11.306144598499586       0.002653022319259419
0.04815201740357739       11.25058904294403        0.002780175277114625
0.04815201740357739       11.195033487388475       0.0029076157711535894
0.09630403480715478       11.278955863665827       0.0027145594109020004
0.09630403480715481       11.223400308110275       0.0028419108985858685
0.14445605221073218       11.251767128832071       0.002775829995859725
8.489003783651025         10.41052924346507        -6.967648221791372E-4
8.39846629054996          10.273686162310048       -6.789361583507919E-4
8.307928797448897         10.136843081155023       -6.597254381875408E-4
8.217391304347833         10                       -6.361597392865507E-4
8.594118464463007         10.273686162310048       -8.391091119457081E-4
8.503580971361943         10.136843081155027       -8.207078973497291E-4
8.413043478260876         10                       -8.091808870124312E-4
8.699233145274986         10.136843081155023       -9.869015724285795E-4
8.608695652173923         10.000000000000002       -9.556360679197015E-4
13.5                      5.686274509803938        -0.022668246495948237
13.499999999999998        5.4901960784313895       -0.022817742334370325
13.5                      5.29411764705884         -0.02290322001998735
13.674016669187546        5.7855960879198145       -0.021313073683246708
13.674016669187546        5.589517656547267        -0.021495540432403093
13.674016669187546        5.393439225174717        -0.02160897501947667
13.848033338375087        5.688839234663142        -0.02021379118145234
13.84803333837509         5.492760803290595        -0.020361074149711028
14.022050007562632        5.592082381406471        -0.019156808170587455
34.669603819666           -11.528453637448417      1.4644141713138792E-5
34.46968131003804         -11.852302424965611      1.0207365793679922E-5
34.26975880041006         -12.176151212482806      5.3166705791573876E-6
34.069836290782085        -12.5                    -6.457296312648162E-8
34.86953117380148         -11.852302424965611      9.391569842797906E-6
34.6696086641735          -12.176151212482807      4.930186792300838E-6
34.46968615454553         -12.5                    3.2947760365410176E-7
35.069458527936945        -12.176151212482806      4.498221120644407E-6
34.86953601830898         -12.500000000000002      -2.1142865509584543E-7
3.312197235608623         12.5                     7.723429750023288E-6
3.1550646839493752        12.500000000000002       -1.6896863030816698E-5
2.9979321322901273        12.5                     1.9814318379744623E-5
3.2338003413069534        12.358622794340624       2.4970679528342357E-4
3.076667789647706         12.358622794340626       2.4161265448453936E-4
2.919535237988458         12.358622794340624       2.3841295329996853E-4
3.155403447005283         12.217245588681244       4.900158851760064E-4
2.9982708953460366        12.217245588681248       4.7875203940967245E-4
3.077006552703614         12.075868383021866       7.263637666914328E-4
3.396022483384543         12.33498504383036        2.548872378751527E-4
3.4798477311604614        12.169970087660714       5.101098873663969E-4
3.563672978936381         12.004955131491073       7.724754599568372E-4
3.4857629467593156        12.500000000000002       2.0297788178497057E-5
3.5695881945352355        12.334985043830358       2.5717636674184595E-4
3.6534134423111544        12.169970087660715       5.174132454242638E-4
3.659328657910008         12.5                     -2.110129885816607E-5
3.7431539056859284        12.334985043830361       2.615109526397407E-4
3.832894369060701         12.5                     5.332287052786077E-6
4.2163293195846325        12.500000000000002       -1.6007019412835598E-5
4.024611844322666         12.5                     2.727302674765487E-5
4.320843368409841         12.327543099703625       2.3395609196535228E-4
4.129125893147877         12.327543099703625       2.3409137490902108E-4
3.937408417885911         12.327543099703623       2.3120877867962908E-4
4.2336399419730855        12.155086199407247       4.6758222832758733E-4
4.041922466711121         12.155086199407249       4.652605889307282E-4
4.1464365155363305        11.982629299110869       7.002029147986028E-4
0.048063617298237896      11.140154694187409       0.0030346612504612075
0.04806361729823791       11.08459913863185        0.0031634891865087874
0.048063617298237896      11.029043583076295       0.0032926344996772067
0.09612723459647576       11.113642721708137       0.003095367130614467
0.09612723459647579       11.058087166152582       0.0032244051166818496
0.14419085189471367       11.087130749228868       0.0031557686134995283
7.9292777036859174        10.463121738802062       -2.676130550450095E-4
7.829663396660179         10.308747825868043       -2.1616989332174763E-4
7.73004908963444          10.154373912934021       -1.565006884480374E-4
7.630434782608701         10                       -9.295600785901117E-5
8.025315570573222         10.308747825868043       -3.8714359615941323E-4
7.925701263547484         10.154373912934021       -3.302033401764636E-4
7.826086956521745         10                       -2.8243009385299836E-4
8.121353437460527         10.154373912934021       -5.090931170090766E-4
8.021739130434792         10.000000000000002       -4.389641455342923E-4
7.3182049905577           10.450095850283251       1.9727057634668233E-4
7.22662941399499          10.300063900188835       2.943217029179435E-4
7.135053837432278         10.150031950094416       3.9050702274011275E-4
7.04347826086957          10                       4.92293163627567E-4
7.422281587908033         10.300063900188835       1.0965446807729317E-4
7.330706011345324         10.150031950094418       2.0520781222252532E-4
7.239130434782614         10                       2.9103822225932404E-4
7.526358185258365         10.150031950094416       1.1439027843302744E-5
7.434782608695659         10.000000000000002       1.2358499515064447E-4
6.719594063896682         10.41863721778972        7.010461389818337E-4
6.6319032889746           10.27909147852648        8.339458873658686E-4
6.544212514052518         10.13954573926324        9.674415731978715E-4
6.456521739130438         10                       0.0011060918043185087
6.827555462887645         10.27909147852648        6.37966459126988E-4
6.7398646879655635        10.139545739263243       7.713711909549204E-4
6.652173913043481         10                       8.95099672254391E-4
6.9355168618786065        10.13954573926324        5.678616884592037E-4
6.847826086956527         10.000000000000002       7.199750920188967E-4
13.5                      5.098039215686292        -0.022885521983300322
13.499999999999998        4.901960784313743        -0.022801017635692974
13.5                      4.705882352941195        -0.02265199181948363
13.674488161750652        5.197650312298723        -0.021623401829173765
13.674488161750654        5.001571880926174        -0.02157446957984698
13.674488161750652        4.805493449553627        -0.021455270944668196
13.848976323501303        5.101182977538605        -0.020387993998448477
13.848976323501308        4.905104546166057        -0.020303932883879557
14.023464485251958        5.0047156427784865       -0.01919653599229368
33.47003905853015         -11.528449450473124      2.006070038424698E-5
33.270121605517346        -11.85229963364875       1.3985116016805288E-5
33.07020415250455         -12.176149816824372      7.2853818010619834E-6
32.87028669949176         -12.5                    -8.884945357243171E-8
33.6699714692808          -11.85229963364875       1.286347737712805E-5
33.470054016268           -12.176149816824378      6.753868278199599E-6
