           x [cm]           y [cm]           z [cm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
           7.7385          -6.2645          -1.1055      -0.86316699        0.5920527       0.78135347      -0.81595445       -2.6948082        3.2167923
           8.4755          -6.2645          -1.1055      -0.59766006       0.45722455       0.46610695      -0.65450925        -2.082093        2.9864097
           9.2125          -6.2645          -1.1055      -0.42091233       0.36584041       0.27597463      -0.54704916       -1.6011491        2.7957399
           9.9495          -6.2645          -1.1055      -0.30255842       0.30301985       0.19787206      -0.49893287       -1.3682208        2.6999042
          -9.9495          -5.5275          -1.1055       0.35426852      -0.33616689       0.22392315       -0.5308153        -1.601833         2.703383
          -9.2125          -5.5275          -1.1055       0.50800598      -0.41910732       0.31166622      -0.58382213       -1.8599527        2.8101106
          -8.4755          -5.5275          -1.1055        0.7563082      -0.54986966       0.53207284      -0.70594388       -2.4024992        3.0304081
          -7.7385          -5.5275          -1.1055        1.1699805      -0.76387286       0.92300618      -0.90274513       -3.1095471        3.3099928
          -7.0015          -5.5275          -1.1055         1.879967       -1.1258302        1.6365025       -1.2391162       -3.9460049        3.6260502
          -6.2645          -5.5275          -1.1055        3.1043811       -1.7422419        2.9615149       -1.8435299       -4.8437843        3.9332683
          -5.5275          -5.5275          -1.1055        5.2220778       -2.7930882        5.9166307       -3.1689358       -5.2900486        3.9452109
          -4.7905          -5.5275          -1.1055        6.1270413        -3.228915        11.477725       -5.6064005       -4.2955904        3.1426964
          -4.0535          -5.5275          -1.1055        3.9347539       -2.1247818        15.671574       -7.2265835       -4.0480862        2.6522439
          -3.3165          -5.5275          -1.1055        2.2494218       -1.2586097        17.467655       -7.5844116       -4.6480827        2.5755146
          -2.5795          -5.5275          -1.1055        1.2878752      -0.74769878        17.895849       -7.2151299       -5.2081437        2.4881206
          -1.8425          -5.5275          -1.1055       0.74078017       -0.4432838        17.568714       -6.4495316       -5.4223409        2.2465487
          -1.1055          -5.5275          -1.1055       0.38318354      -0.23431581        16.854788       -5.5181985       -5.3449745        1.8939265
          -0.3685          -5.5275          -1.1055        0.1189411     -0.072826236        16.164196       -4.7706079       -5.1393414        1.5812182
           0.3685          -5.5275          -1.1055      -0.12328428      0.077343866        16.124472        -4.729341       -5.1205754        1.5628065
           1.1055          -5.5275          -1.1055      -0.39050597       0.24009866        16.796879        -5.458652       -5.3086114        1.8661702
           1.8425          -5.5275          -1.1055      -0.74494696       0.44685063        17.516335       -6.3816328       -5.3896065        2.2177143
           2.5795          -5.5275          -1.1055       -1.3004992       0.75432611        17.840322       -7.1425118       -5.1704459        2.4590914
           3.3165          -5.5275          -1.1055       -2.2546997        1.2594439        17.442234       -7.5277386       -4.6218882        2.5551488
           4.0535          -5.5275          -1.1055       -3.9517274        2.1273308        15.638078       -7.1697049       -4.0354428        2.6421056
           4.7905          -5.5275          -1.1055       -6.1469908        3.2277493        11.466417       -5.5712466        -4.291173        3.1380274
           5.5275          -5.5275          -1.1055       -5.2367907        2.7915032        5.9107437       -3.1503992       -5.2945209        3.9446681
           6.2645          -5.5275          -1.1055        -3.114573        1.7433619         2.958178       -1.8334577       -4.8516107        3.9370012
           7.0015          -5.5275          -1.1055        -1.887166        1.1282557        1.6344368       -1.2328289       -3.9542489        3.6333499
           7.7385          -5.5275          -1.1055        -1.175079       0.76681107       0.92170966      -0.89849889       -3.1170182        3.3199036
           8.4755          -5.5275          -1.1055      -0.75990677       0.55289996       0.53126615      -0.70283252       -2.4085481        3.0421124
           9.2125          -5.5275          -1.1055      -0.51050931       0.42202395       0.31118011      -0.58137029       -1.8644228        2.8229291
           9.9495          -5.5275          -1.1055      -0.35597199       0.33888125       0.22358099      -0.52863389       -1.6054016        2.7166405
          -9.9495          -4.7905          -1.1055       0.40162817      -0.36963865       0.23555848      -0.55286038       -1.7977327        2.6804631
          -9.2125          -4.7905          -1.1055       0.59153956      -0.47395733       0.32612807      -0.60756713       -2.0763223        2.7970653
          -8.4755          -4.7905          -1.1055       0.91809547      -0.64915663       0.55456412      -0.73406988       -2.6696308        3.0456879
          -7.7385          -4.7905          -1.1055        1.5100988      -0.96082455       0.96485859      -0.94041431       -3.4506669         3.372997
          -7.0015          -4.7905          -1.1055         2.649838       -1.5510997        1.7341666       -1.3029428       -4.3364897        3.7363601
          -6.2645          -4.7905          -1.1055        4.9366989       -2.7187371        3.2201688        -1.981747       -5.0776448        4.0054274
          -5.5275          -4.7905          -1.1055        10.137858       -5.3329296        6.8813643       -3.6326678        -3.778542        3.2233279
          -4.7905          -4.7905          -1.1055        13.491824       -6.9897089        14.993218       -7.2311745        4.7172995       -1.1424954
          -4.0535          -4.7905          -1.1055        6.8557758        -3.655148        20.694864       -9.4451885        9.1126976       -3.4142444
          -3.3165          -4.7905          -1.1055        3.3209791       -1.8404042        22.801397        -9.788043         9.036293       -3.3842809
          -2.5795          -4.7905          -1.1055        1.7211609      -0.99246246        23.168982       -9.2042952        8.1170769       -2.8762922
          -1.8425          -4.7905          -1.1055       0.93443322      -0.55679548        22.606628       -8.1229773        7.2949495       -2.3810353
          -1.1055          -4.7905          -1.1055       0.46700194      -0.28501898        21.537111       -6.8071928        6.6593223       -1.9636743
          -0.3685          -4.7905          -1.1055       0.14297071     -0.087618306        20.462732        -5.689085        6.2834291       -1.6944702
           0.3685          -4.7905          -1.1055      -0.14848129      0.092789903        20.400438       -5.6263447         6.272718       -1.6825626
           1.1055          -4.7905          -1.1055      -0.47706962       0.29217464        21.453297       -6.7220926        6.6589637       -1.9505835
           1.8425          -4.7905          -1.1055      -0.93958676       0.56056368        22.535358       -8.0319691         7.292675       -2.3614924
           2.5795          -4.7905          -1.1055       -1.7417483        1.0024064        23.096745        -9.109108        8.1250544       -2.8564448
           3.3165          -4.7905          -1.1055       -3.3256965        1.8387291        22.768456       -9.7138186        9.0503206       -3.3636198
           4.0535          -4.7905          -1.1055       -6.8975263        3.6633494        20.650604       -9.3700867        9.0990181       -3.3768861
           4.7905          -4.7905          -1.1055       -13.533874        6.9825497         14.97727       -7.1849966        4.7042103       -1.1148771
           5.5275          -4.7905          -1.1055       -10.164265        5.3259282        6.8746271       -3.6113181        -3.795579        3.2346888
           6.2645          -4.7905          -1.1055       -4.9531069        2.7189586        3.2165542       -1.9708889        -5.095511        4.0155945
           7.0015          -4.7905          -1.1055       -2.6606205        1.5537425        1.7319648       -1.2963284       -4.3523555        3.7484918
           7.7385          -4.7905          -1.1055       -1.5173421       0.96421397        0.9634726      -0.93599927       -3.4638667        3.3869004
           8.4755          -4.7905          -1.1055      -0.92303205       0.65265393       0.55368322      -0.73083949       -2.6800015        3.0608547
           9.2125          -4.7905          -1.1055       -0.5948869       0.47733033       0.32558036      -0.60501754       -2.0841222        2.8129773
           9.9495          -4.7905          -1.1055      -0.40394485       0.37276119       0.23516184      -0.55059242       -1.8041861        2.6966546
          -9.9495          -4.0535          -1.1055       0.43606824      -0.39718446       0.23308472      -0.56702137        -1.945002        2.6162002
          -9.2125          -4.0535          -1.1055       0.65411037      -0.51989913       0.31933057      -0.62026781       -2.2355731        2.7398562
          -8.4755          -4.0535          -1.1055        1.0420786      -0.73326021       0.53090918      -0.74009311       -2.8600955        3.0107872
          -7.7385          -4.0535          -1.1055        1.7722361        -1.127489       0.88997149       -0.9243024       -3.6882644        3.3787489
          -7.0015          -4.0535          -1.1055        3.2326949       -1.9038773        1.5039135       -1.2173159       -4.6062379        3.7896023
          -6.2645          -4.0535          -1.1055        6.2620044       -3.4939327        2.5623932       -1.7023053       -5.2545547        4.0598917
          -5.5275          -4.0535          -1.1055        13.347373       -7.1662664         4.627852       -2.6244922       -2.9854426        2.8366096
          -4.7905          -4.0535          -1.1055        17.914906        -9.505969        8.0010576       -4.0845647        9.1638947       -3.4100173
          -4.0535          -4.0535          -1.1055        8.8750563       -4.8197374        10.689655       -5.1158867        15.666533       -6.6650257
          -3.3165          -4.0535          -1.1055        4.1254435       -2.3186779        12.028272       -5.4254131        15.885601       -6.6003389
          -2.5795          -4.0535          -1.1055        2.0564618       -1.1999944        12.462596        -5.254097        14.786695       -5.7934327
          -1.8425          -4.0535          -1.1055        1.0850482      -0.65391034        12.358902       -4.8070493        13.688575       -4.9563255
          -1.1055          -4.0535          -1.1055       0.53178692      -0.32831976        11.987312        -4.255053        12.771049        -4.220685
          -0.3685          -4.0535          -1.1055       0.16136454      -0.10012598        11.622832        -3.830364        12.210859       -3.7538803
           0.3685          -4.0535          -1.1055      -0.16819894        0.1060673        11.601135       -3.8068101        12.192421       -3.7326925
           1.1055          -4.0535          -1.1055      -0.54444981       0.33695444        11.952384       -4.2186332        12.760954       -4.1941333
           1.8425          -4.0535          -1.1055       -1.0916445       0.65828681         12.32547       -4.7626896        13.674442       -4.9165282
           2.5795          -4.0535          -1.1055       -2.0842023        1.2132282        12.424895       -5.2051396        14.785495       -5.7525864
           3.3165          -4.0535          -1.1055       -4.1328011        2.3165216        12.010447       -5.3867674         15.89903       -6.5619516
           4.0535          -4.0535          -1.1055       -8.9371567        4.8343248        10.667418       -5.0775523        15.644366        -6.605701
           4.7905          -4.0535          -1.1055        -17.98509        9.5033808        7.9927421       -4.0598545        9.1445484       -3.3662379
           5.5275          -4.0535          -1.1055       -13.391741        7.1612425        4.6229343       -2.6096983       -3.0157602        2.8586936
           6.2645          -4.0535          -1.1055       -6.2869682        3.4956427        2.5592537       -1.6933316       -5.2842994        4.0776587
           7.0015          -4.0535          -1.1055        -3.248019        1.9077102        1.5018283       -1.2113303       -4.6311531        3.8076367
           7.7385          -4.0535          -1.1055       -1.7820609        1.1318399       0.88857836      -0.92005622       -3.7081769        3.3974483
           8.4755          -4.0535          -1.1055       -1.0485923       0.73750317       0.52998745      -0.73687869       -2.8754137        3.0299768
           9.2125          -4.0535          -1.1055      -0.65851378       0.52382243       0.31873232      -0.61768109        -2.247097        2.7592454
           9.9495          -4.0535          -1.1055      -0.43906662       0.40073359       0.23263384      -0.56469965       -1.9546268        2.6356022
          -9.9495          -3.3165          -1.1055       0.45204988      -0.41569635       0.22011568      -0.57471377       -2.0359251        2.5060341
          -9.2125          -3.3165          -1.1055        0.6844787      -0.55078411       0.29770857      -0.62458998       -2.3278177        2.6319351
          -8.4755          -3.3165          -1.1055        1.1022217      -0.78840357       0.47998607      -0.73228443       -2.9586341        2.9138594
          -7.7385          -3.3165          -1.1055        1.8919243       -1.2302468       0.76483095      -0.88439596         -3.80091         3.306957
          -7.0015          -3.3165          -1.1055        3.4646473       -2.0987501        1.1974715       -1.0972816       -4.7397132        3.7575881
          -6.2645          -3.3165          -1.1055        6.6812878       -3.8577273        1.8505986        -1.401472       -5.4113836        4.0745354
          -5.5275          -3.3165          -1.1055        13.973604       -7.8117609        2.8757718       -1.8583697        -3.182045        2.8498278
          -4.7905          -3.3165          -1.1055        18.495031       -10.244745        4.2317772       -2.4340413        8.6607065       -3.5116725
          -4.0535          -3.3165          -1.1055        9.3979301       -5.3008456        5.4036846       -2.8798175        15.011844       -6.8436847
          -3.3165          -3.3165          -1.1055        4.4275341       -2.5707157        6.1391025       -3.0832524        15.202222       -6.7901001
          -2.5795          -3.3165          -1.1055        2.2078454       -1.3255935        6.4911914       -3.0822334        14.109186       -6.0021248
          -1.8425          -3.3165          -1.1055        1.1590809      -0.71706086        6.5742497       -2.9488432        13.074407       -5.2319264
          -1.1055          -3.3165          -1.1055       0.56468272      -0.35748535        6.5171676       -2.7669163        12.274922       -4.6077375
          -0.3685          -3.3165          -1.1055       0.17054529      -0.10855209         6.434062        -2.632674        11.837815       -4.2522573
           0.3685          -3.3165          -1.1055      -0.17881298       0.11539682        6.4274631       -2.6244512        11.827011       -4.2375407
           1.1055          -3.3165          -1.1055      -0.57953286       0.36749253        6.5033689       -2.7521784          12.2763       -4.5904174
           1.8425          -3.3165          -1.1055       -1.1677814       0.72249478        6.5602078         -2.92906        13.070971        -5.200304
           2.5795          -3.3165          -1.1055       -2.2404256        1.3415359        6.4732685       -3.0589647        14.119774       -5.9697022
           3.3165          -3.3165          -1.1055       -4.4412179        2.5710516        6.1296978       -3.0640795        15.226814       -6.7588439
           4.0535          -3.3165          -1.1055       -9.4733849         5.322175        5.3930087       -2.8609726        15.000888       -6.7901621
           4.7905          -3.3165          -1.1055       -18.592485        10.255812        4.2265406       -2.4205089        8.6454029       -3.4693239
           5.5275          -3.3165          -1.1055       -14.038623          7.81633        2.8720951       -1.8486626       -3.2233553        2.8790677
           6.2645          -3.3165          -1.1055       -6.7161908        3.8638248        1.8479671       -1.3945872        -5.453053        4.1000323
           7.0015          -3.3165          -1.1055       -3.4852161         2.104943        1.1955755         -1.09218       -4.7740574        3.7821128
           7.7385          -3.3165          -1.1055       -1.9046736        1.2360052       0.76348233      -0.88048476       -3.8278925        3.3309784
           8.4755          -3.3165          -1.1055       -1.1104705       0.79357249       0.47904986      -0.72917718       -2.9791627        2.9374466
           9.2125          -3.3165          -1.1055      -0.68997538       0.55536461       0.29707724      -0.62201983       -2.3432462        2.6550617
           9.9495          -3.3165          -1.1055      -0.45577922       0.41974533       0.21963097      -0.57238495       -2.0488706        2.5288794
          -9.9495          -2.5795          -1.1055       0.44724259      -0.42354718       0.20173708      -0.57801098       -2.0677116        2.3481345
          -9.2125          -2.5795          -1.1055       0.67870146      -0.56384498       0.26958618      -0.62404257       -2.3495138         2.470284
          -8.4755          -2.5795          -1.1055        1.0930265      -0.81026793       0.42191684      -0.71941519       -2.9596865        2.7488503
          -7.7385          -2.5795          -1.1055        1.8685988       -1.2652658       0.64148927      -0.84377551        -3.777463        3.1455626
          -7.0015          -2.5795          -1.1055         3.388943       -2.1483612       0.94146341       -0.9992913       -4.6990466        3.6114738
          -6.2645          -2.5795          -1.1055        6.4397316       -3.9086373        1.3453789       -1.1949798       -5.3960247        3.9639437
          -5.5275          -2.5795          -1.1055        13.185613       -7.7821155        1.8868673       -1.4418113       -3.4864607        2.8492494
          -4.7905          -2.5795          -1.1055        17.292404       -10.127976        2.5191817        -1.712595        7.0682983       -3.1823127
          -4.0535          -2.5795          -1.1055        8.9660854       -5.3284931        3.0895371       -1.9344318        12.687445       -6.3419223
          -3.3165          -2.5795          -1.1055        4.3108058       -2.6253247        3.5058496       -2.0670764        12.779697       -6.2973609
          -2.5795          -2.5795          -1.1055        2.1780462       -1.3660564        3.7601721       -2.1127577        11.758723       -5.5915523
          -1.8425          -2.5795          -1.1055        1.1505673      -0.74140102        3.8804264       -2.0941849        10.850656       -4.9457011
          -1.1055          -2.5795          -1.1055       0.56170273      -0.36973202        3.9198842       -2.0476024        10.198555       -4.4621239
          -0.3685          -2.5795          -1.1055       0.16926473      -0.11199272        3.9203544       -2.0098217         9.871685       -4.2095103
           0.3685          -2.5795          -1.1055      -0.17900488       0.11986297        3.9183068       -2.0066757        9.8670177        -4.200398
           1.1055          -2.5795          -1.1055      -0.57822096       0.38099036        3.9134781       -2.0406964        10.209939       -4.4536924
           1.8425          -2.5795          -1.1055       -1.1618152       0.74833125        3.8740687       -2.0846429        10.859973       -4.9255943
           2.5795          -2.5795          -1.1055       -2.2137377        1.3843396        3.7511301       -2.1008661        11.783741       -5.5720057
           3.3165          -2.5795          -1.1055        -4.332623        2.6300046        3.5003464        -2.056617        12.817943       -6.2782168
           4.0535          -2.5795          -1.1055       -9.0530033        5.3578238        3.0835743       -1.9239746        12.693772       -6.3009028
           4.7905          -2.5795          -1.1055       -17.415886        10.156108        2.5153322       -1.7041047        7.0604382       -3.1455207
           5.5275          -2.5795          -1.1055       -13.271586        7.7996702        1.8839095        -1.435014       -3.5369794        2.8844297
           6.2645          -2.5795          -1.1055       -6.4849744         3.920841        1.3430977        -1.189564       -5.4489293        3.9971621
           7.0015          -2.5795          -1.1055        -3.414999         2.157742       0.93970549      -0.99492562       -4.7425723        3.6427271
           7.7385          -2.5795          -1.1055       -1.8843973        1.2728242       0.64016598      -0.84020501       -3.8114309        3.1751485
           8.4755          -2.5795          -1.1055        -1.103065       0.81655741       0.42095768        -0.716452       -2.9853766        2.7770083
           9.2125          -2.5795          -1.1055      -0.68530893       0.56918806       0.26891384      -0.62152261       -2.3687968        2.4972579
           9.9495          -2.5795          -1.1055      -0.45170289       0.42814568       0.20120475      -0.57569748       -2.0839298        2.3744946
          -9.9495          -1.8425          -1.1055       0.42095223      -0.41972265       0.18294968      -0.57882285       -2.0381703        2.1404321
          -9.2125          -1.8425          -1.1055       0.63663059      -0.55791748       0.24238533      -0.62158036       -2.2983191        2.2520592
          -8.4755          -1.8425          -1.1055        1.0183501      -0.79872417       0.37081969      -0.70731872       -2.8606844        2.5112195
          -7.7385          -1.8425          -1.1055        1.7229035       -1.2386538        0.5443247      -0.81258273       -3.6138813        2.8873749
          -7.0015          -1.8425          -1.1055        3.0829148        -2.082257       0.76306665      -0.93397272       -4.4683762        3.3372493
          -6.2645          -1.8425          -1.1055        5.7736025       -3.7448761        1.0334496       -1.0733296       -5.1428494        3.6924112
          -5.5275          -1.8425          -1.1055        11.640595       -7.3624129        1.3598393       -1.2302029       -3.5869243        2.6973882
          -4.7905          -1.8425          -1.1055         15.18577       -9.5397053        1.7140098       -1.3893499        5.4008121       -2.8513703
          -4.0535          -1.8425          -1.1055        7.9738202       -5.0707517         2.041445        -1.525438        10.149484        -5.756916
          -3.3165          -1.8425          -1.1055        3.8972118        -2.531029        2.3047533       -1.6226797        10.163686       -5.7204676
          -2.5795          -1.8425          -1.1055        1.9981072       -1.3316286        2.4921155       -1.6786222        9.2513943       -5.0989294
          -1.8425          -1.8425          -1.1055        1.0661952      -0.72788572        2.6065493       -1.6995862        8.4721069       -4.5561328
          -1.1055          -1.8425          -1.1055       0.52358639      -0.36437106         2.668808       -1.7008198        7.9364262       -4.1713953
          -0.3685          -1.8425          -1.1055       0.15751635       -0.1101758        2.6919971       -1.6956958        7.6811142       -3.9813643
           0.3685          -1.8425          -1.1055      -0.16870171       0.11911957        2.6914048       -1.6942879        7.6803813       -3.9757128
           1.1055          -1.8425          -1.1055      -0.54129082       0.37675068        2.6651351       -1.6969273        7.9543157        -4.168869
           1.8425          -1.8425          -1.1055       -1.0801877       0.73656714        2.6031616       -1.6943187        8.4918833       -4.5452929
           2.5795          -1.8425          -1.1055       -2.0358243        1.3519993        2.4868572       -1.6716906        9.2888651       -5.0904198
           3.3165          -1.8425          -1.1055       -3.9276271        2.5408995        2.3010297       -1.6161562        10.215123       -5.7128291
           4.0535          -1.8425          -1.1055       -8.0711174         5.108573        2.0373988       -1.5187062        10.174415       -5.7289338
           4.7905          -1.8425          -1.1055       -15.333765        9.5857487        1.7109185       -1.3833988        5.4018841       -2.8208027
           5.5275          -1.8425          -1.1055       -11.746744        7.3939748         1.357227       -1.2249833       -3.6450589        2.7381527
           6.2645          -1.8425          -1.1055        -5.828908        3.7638881        1.0312968       -1.0688558       -5.2058349        3.7332182
           7.0015          -1.8425          -1.1055       -3.1143401        2.0952251       0.76133794      -0.93012404       -4.5202956        3.3751767
           7.7385          -1.8425          -1.1055       -1.7416918        1.2482172       0.54297245      -0.80927068       -3.6542976        2.9224942
           8.4755          -1.8425          -1.1055       -1.0301473        0.8062219       0.36980093      -0.70446765       -2.8911614        2.5439136
           9.2125          -1.8425          -1.1055      -0.64432663       0.56404954       0.24164526       -0.6190986        -2.321182        2.2828314
           9.9495          -1.8425          -1.1055      -0.42612204       0.42488641       0.18235061      -0.57652622       -2.0574276        2.1702518
          -9.9495          -1.1055          -1.1055       0.37649572      -0.40529412       0.16721089      -0.57855511       -1.9539548        1.8876312
          -9.2125          -1.1055          -1.1055       0.56485981      -0.53526711       0.22053282       -0.6189869       -2.1825919        1.9824587
          -8.4755          -1.1055          -1.1055       0.89283025      -0.75923359       0.33260539      -0.69831336       -2.6743343        2.2076397
          -7.7385          -1.1055          -1.1055        1.4886811       -1.1638798       0.47727761      -0.79200405       -3.3296962        2.5419078
          -7.0015          -1.1055          -1.1055        2.6230927       -1.9321866       0.65002245      -0.89474905       -4.0747662        2.9484842
          -6.2645          -1.1055          -1.1055        4.8441195       -3.4350188       0.85169041       -1.0062599       -4.6813397        3.2770827
          -5.5275          -1.1055          -1.1055        9.6474209       -6.6856246        1.0802413       -1.1241628        -3.478904        2.4026244
          -4.7905          -1.1055          -1.1055        12.539338       -8.6364584        1.3189154       -1.2398112         3.775243       -2.5498745
          -4.0535          -1.1055          -1.1055        6.6441622       -4.6232414        1.5432262       -1.3423105        7.5793681       -5.1425209
          -3.3165          -1.1055          -1.1055        3.2921534       -2.3321075        1.7348387       -1.4241352        7.5378432       -5.1131487
          -2.5795          -1.1055          -1.1055          1.71263       -1.2403452        1.8845247       -1.4826535        6.7591739       -4.5738826
          -1.8425          -1.1055          -1.1055       0.92467606      -0.68370956        1.9883697       -1.5185483        6.1090941        -4.116106
          -1.1055          -1.1055          -1.1055       0.45769697      -0.34409291        2.0539064       -1.5380218        5.6718678       -3.8022764
          -0.3685          -1.1055          -1.1055       0.13735458       -0.1038187        2.0828767       -1.5450741        5.4690881       -3.6524744
           0.3685          -1.1055          -1.1055      -0.14987676       0.11383113        2.0827377       -1.5443805        5.4711027       -3.6491377
           1.1055          -1.1055          -1.1055      -0.47617707       0.35745603        2.0512912       -1.5353838        5.6942334       -3.8038285
           1.8425          -1.1055          -1.1055       -0.9413687       0.69424325        1.9860839       -1.5151432        6.1374655       -4.1125259
           2.5795          -1.1055          -1.1055       -1.7515764        1.2625755        1.8808055        -1.477983         6.807117       -4.5743732
           3.3165          -1.1055          -1.1055       -3.3309906         2.347424        1.7318025         -1.41948         7.601459       -5.1157475
           4.0535          -1.1055          -1.1055       -6.7503891        4.6692648        1.5399058       -1.3373275        7.6229868       -5.1270957
           4.7905          -1.1055          -1.1055        -12.70963        8.6999569        1.3160379       -1.2351667        3.7859776       -2.5255196
           5.5275          -1.1055          -1.1055       -9.7722435        6.7310658        1.0776908       -1.1198075       -3.5431631        2.4486098
           6.2645          -1.1055          -1.1055       -4.9087701        3.4609003       0.84952569       -1.0023115       -4.7529683        3.3250899
           7.0015          -1.1055          -1.1055       -2.6595073        1.9488099       0.64822048      -0.89122087       -4.1339636        2.9927516
           7.7385          -1.1055          -1.1055       -1.5102394        1.1754918       0.47583249      -0.78887182       -3.3757248        2.5822811
           8.4755          -1.1055          -1.1055      -0.90624285       0.76796299        0.3314966      -0.69555241       -2.7089715        2.2446363
           9.2125          -1.1055          -1.1055       -0.5735485       0.54220045       0.21970727       -0.6165489        -2.208545        2.0168247
           9.9495          -1.1055          -1.1055      -0.38231486       0.41101545       0.16652955       -0.5762794       -1.9758171        1.9207178
          -9.9495          -0.3685          -1.1055       0.31747389      -0.38132378       0.15695366      -0.57798016       -1.8207372        1.5934093
          -9.2125          -0.3685          -1.1055       0.47000247      -0.49802858       0.20691977      -0.61719841       -2.0095723         1.665594
          -8.4755          -0.3685          -1.1055       0.72938991      -0.69629568       0.31042838      -0.69332731       -2.4118452          1.84352
          -7.7385          -0.3685          -1.1055        1.1913922       -1.0503044       0.44097614      -0.78163117       -2.9426055        2.1171126
          -7.0015          -0.3685          -1.1055        2.0579751       -1.7165883       0.59270579      -0.87632561       -3.5450063        2.4573035
          -6.2645          -0.3685          -1.1055        3.7382226       -3.0125356       0.76499081      -0.97667181       -4.0489759        2.7359457
          -5.5275          -0.3685          -1.1055        7.3490992       -5.8057742       0.95485198       -1.0804187       -3.2031665        1.9882097
          -4.7905          -0.3685          -1.1055        9.5173645       -7.4790001        1.1507579       -1.1818783        2.1746898       -2.2558007
          -4.0535          -0.3685          -1.1055        5.0881104       -4.0284901        1.3375174       -1.2746825        4.9661746       -4.4756942
          -3.3165          -0.3685          -1.1055        2.5582314       -2.0526395        1.5031731       -1.3538673        4.8798065        -4.450037
          -2.5795          -0.3685          -1.1055        1.3536396       -1.1042399        1.6397003       -1.4166316        4.2503362       -3.9925804
          -1.8425          -0.3685          -1.1055       0.74180377      -0.61460561        1.7407758       -1.4611946        3.7306113        -3.609812
          -1.1055          -0.3685          -1.1055       0.37106574      -0.31135979        1.8086498       -1.4899635        3.3832383       -3.3518419
          -0.3685          -0.3685          -1.1055       0.11086387      -0.09362229        1.8403502       -1.5027875        3.2242436        -3.231076
           0.3685          -0.3685          -1.1055        -0.124502       0.10464245         1.840343       -1.5024056        3.2284625       -3.2294536
           1.1055          -0.3685          -1.1055      -0.38988888       0.32552287        1.8062847        -1.487808        3.4089329       -3.3564229
           1.8425          -0.3685          -1.1055      -0.76095623       0.62695861        1.7387189       -1.4585627        3.7663116       -3.6121192
           2.5795          -0.3685          -1.1055       -1.3929913        1.1279633        1.6363202       -1.4128639        4.3072176       -4.0005198
           3.3165          -0.3685          -1.1055       -2.6048303        2.0732937        1.5001376       -1.3499718         4.954474       -4.4616389
           4.0535          -0.3685          -1.1055        -5.201293        4.0818195         1.334168       -1.2704387        5.0281267       -4.4721904
           4.7905          -0.3685          -1.1055        -9.706768         7.558527        1.1476201       -1.1777254        2.1955247       -2.2375371
           5.5275          -0.3685          -1.1055       -7.4903364         5.864171       0.95208186       -1.0764365        -3.271728        2.0387535
           6.2645          -0.3685          -1.1055       -3.8110356         3.044857       0.76256555      -0.97297049       -4.1274028        2.7903886
           7.0015          -0.3685          -1.1055       -2.0987134         1.736656       0.59068537      -0.87294525       -3.6099782        2.5072553
           7.7385          -0.3685          -1.1055       -1.2153258        1.0638523       0.43934506      -0.77858132       -2.9930861        2.1621943
           8.4755          -0.3685          -1.1055      -0.74417055       0.70618451       0.30916002      -0.69060731       -2.4497602        1.8843635
           9.2125          -0.3685          -1.1055      -0.47951674       0.50570011       0.20596263      -0.61477333       -2.0379362        1.7031695
           9.9495          -0.3685          -1.1055      -0.32381511       0.38755506       0.15615241      -0.57570982       -1.8446172        1.6294128
          -9.9495           0.3685          -1.1055       0.24921957      -0.35005808       0.15283732      -0.57737935       -1.6500686        1.2664307
          -9.2125           0.3685          -1.1055       0.36095518      -0.44993776       0.20210625      -0.61641383       -1.7932001        1.3112478
          -8.4755           0.3685          -1.1055       0.54331493      -0.61633903       0.30407614      -0.69214022       -2.0928295        1.4313155
          -7.7385           0.3685          -1.1055       0.85716355      -0.90896165       0.43256104      -0.77994233       -2.4807734        1.6295484
          -7.0015           0.3685          -1.1055        1.4312575       -1.4539932       0.58185303       -0.8741715       -2.9186542        1.8858901
          -6.2645           0.3685          -1.1055        2.5270126       -2.5076447       0.75151592      -0.97430456       -3.2986281        2.0979893
          -5.5275           0.3685          -1.1055        4.8595471       -4.7711897       0.93926042       -1.0787289       -2.8177497        1.4867609
          -4.7905           0.3685          -1.1055        6.2545376       -6.1242819        1.1349187       -1.1827887       0.57168174       -1.9481719
          -4.0535           0.3685          -1.1055        3.3940868       -3.3240881        1.3243636        -1.280826        2.2913346       -3.7397082
          -3.3165           0.3685          -1.1055        1.7489154       -1.7153395        1.4959861       -1.3678749        2.1587224        -3.711777
          -2.5795           0.3685          -1.1055       0.95219678      -0.93645507        1.6410103       -1.4403467        1.6825688        -3.335196
          -1.8425           0.3685          -1.1055       0.53494167      -0.52786297        1.7514043        -1.494823         1.290465       -3.0213814
          -1.1055           0.3685          -1.1055        0.2722922      -0.26974815        1.8273555       -1.5318996        1.0262126       -2.8108406
          -0.3685           0.3685          -1.1055      0.080699667      -0.08074896        1.8635117       -1.5492679       0.90565443       -2.7131748
           0.3685           0.3685          -1.1055     -0.095175624      0.092618674        1.8635104       -1.5490128       0.91177505       -2.7129252
           1.1055           0.3685          -1.1055      -0.29104832       0.28447446        1.8247085       -1.5297816        1.0546805        -2.817863
           1.8425           0.3685          -1.1055      -0.55615354       0.54184532        1.7490056       -1.4923475        1.3327268       -3.0287411
           2.5795           0.3685          -1.1055      -0.99111104       0.96117699        1.6371325       -1.4367409        1.7473742       -3.3495228
